ID  объявления,Метро,Адрес,время пешком
274921173,м. Ботанический сад ,"Москва,  улица Седова,  7К1",6
255177690,м. Ботанический сад ,"Москва,  Лазоревый проезд,  5к3",3
273527818,м. Свиблово ,"Москва,  улица Амундсена,  3К1",7
274783835,м. Свиблово ,"Москва,  улица Амундсена,  3К1",6
274026140,м. Свиблово ,"Москва,  Снежная улица,  17К2",3
239667333,м. Свиблово ,"Москва,  Уржумская улица,  5К2",7
274980567,м. Ботанический сад ,"Москва,  улица Седова,  3",5
274617929,м. Ботанический сад ,"Москва,  проезд Серебрякова,  7",6
274750436,м. Ботанический сад ,"Москва,  Лазоревый проезд,  5к4",3
273582786,м. Свиблово ,"Москва,  улица Амундсена,  6С2",7
237380442,м. Свиблово ,"Москва,  улица Седова,  8К2",9
170875409,м. Свиблово ,"Москва,  проезд Берингов,  1",2
274442383,м. Свиблово ,"Москва,  проезд Берингов,  3",0
267459785,м. Ботанический сад ,"Москва,  Лазоревый проезд,  16",10
274835874,м. Свиблово ,"Москва,  Уржумская улица,  3К1",10
273528656,м. Свиблово ,"Москва,  Вересковая улица,  1К1",12
273329145,м. Свиблово ,"Москва,  Тенистый проезд,  14",12
274371164,м. Свиблово ,"Москва,  проезд Русанова,  31",7
274734924,м. Ботанический сад ,"Москва,  проезд Серебрякова,  1/2",3
274058484,м. Ботанический сад ,"Москва,  Снежная улица,  14К1",6
274552407,м. Свиблово ,"Москва,  Игарский проезд,  17",12
274735718,м. Ботанический сад ,"Москва,  проезд Серебрякова,  7",3
274160429,м. Свиблово ,"Москва,  улица Амундсена,  17К2",2
272556453,м. Ботанический сад ,"Москва,  улица Седова,  15К2",10
243538008,м. Ботанический сад ,"Москва,  Снежная улица,  11",6
274061365,м. Свиблово ,"Москва,  Уржумская улица,  1К2",9
274379411,м. Свиблово ,"Москва,  улица Амундсена,  16К2",1
244340849,м. Свиблово ,"Москва,  проезд Нансена,  3",8
272779582,м. Свиблово ,"Москва,  проезд Нансена,  12К3",5
250025872,м. Ботанический сад ,"Москва,  Лазоревый проезд,  8",8
272818632,м. Ботанический сад ,"Москва,  проезд Серебрякова,  11к1",7
274260296,м. Свиблово ,"Москва,  проезд Русанова,  5",4
222112911,м. Свиблово ,"Москва,  проезд Нансена,  12К1",6
275002204,м. Свиблово ,"Москва,  проезд Русанова,  5",4
274461890,м. Свиблово ,"Москва,  проезд Русанова,  31",9
274269536,м. Ботанический сад ,"Москва,  Лазоревый проезд,  6",9
274785164,м. Свиблово ,"Москва,  проезд Нансена,  4",4
274760386,м. Свиблово ,"Москва,  Вересковая улица,  1К1",10
274917486,м. Ботанический сад ,"Москва,  улица Седова,  17К1",12
274862065,м. Свиблово ,"Москва,  проезд Русанова,  11",7
253124330,м. Ботанический сад ,"Москва,  Сельскохозяйственная улица,  38к2",5
274974973,м. Ботанический сад ,"Москва,  Лазоревый проезд,  14",10
270495762,м. Ботанический сад ,"Москва,  Лазоревый проезд,  5к5",5
274924839,м. Свиблово ,"Москва,  улица Амундсена,  3К1",7
274776341,м. Свиблово ,"Москва,  Вересковая улица,  13",10
274472133,м. Свиблово ,"Москва,  улица Седова,  2К1",6
274411017,м. Свиблово ,"Москва,  проезд Берингов,  3",3
271016393,м. Ботанический сад ,"Москва,  проезд Серебрякова,  11к1",8
262266671,м. Ботанический сад ,"Москва,  проезд Серебрякова,  11к1",5
273905928,м. Свиблово ,"Москва,  Игарский проезд,  17",12
274505668,м. Свиблово ,"Москва,  проезд Берингов,  4",3
253026002,м. Ботанический сад ,"Москва,  проезд Серебрякова,  11к1",8
274421973,м. Свиблово ,"Москва,  Игарский проезд,  8",8
274321075,м. Ботанический сад ,"Москва,  проезд Серебрякова,  7",6
274780220,м. Свиблово ,"Москва,  Снежная улица,  17К1",3
272881930,м. Ботанический сад ,"Москва,  Сельскохозяйственная улица,  38к2",9
273406116,м. Ботанический сад ,"Москва,  Сельскохозяйственная улица,  38к1",11
273035587,м. Ботанический сад ,"Москва,  Лазоревый проезд,  5к5",4
273548306,м. Ботанический сад ,"Москва,  Лазоревый проезд,  1",4
